Time	User	ID	Text
Mon Apr 04 11:39:29 +0000 2016	Mocusa1	716953334696054785	RT @RedLibreTrata: 4 d'Abril Día internacional contra prostitució infantil! #tv3complicetractamenors @lagentnormal33 #Yonosoycomplice https…
Mon Apr 04 11:36:00 +0000 2016	PSUC_CGironines	716952455892832256	RT @RedLibreTrata: 4 d'Abril Día internacional contra prostitució infantil! #tv3complicetractamenors @lagentnormal33 #Yonosoycomplice https…
Mon Apr 04 11:35:14 +0000 2016	RamonPiolet	716952261054894080	RT @MDDONESCAT: https://t.co/R6ZQqqyUBZ @TradxAbolicion @lagentnormal33 miopía o indiferencia el día contra prostitución infantil #tv3Compl…
Mon Apr 04 11:34:33 +0000 2016	maxiRica	716952092301246465	RT @RedLibreTrata: 4 d'Abril Día internacional contra prostitució infantil! #tv3complicetractamenors @lagentnormal33 #Yonosoycomplice https…
Mon Apr 04 11:34:18 +0000 2016	matadan56	716952028157714432	RT @RedLibreTrata: 4 d'Abril Día internacional contra prostitució infantil! #tv3complicetractamenors @lagentnormal33 #Yonosoycomplice https…
Mon Apr 04 11:31:52 +0000 2016	M23162508	716951417207042048	RT @MDDONESCAT: https://t.co/R6ZQqqyUBZ @TradxAbolicion @lagentnormal33 miopía o indiferencia el día contra prostitución infantil #tv3Compl…
Mon Apr 04 11:30:49 +0000 2016	lidiaguinart	716951153402097665	RT @_donesPSC: RT @redlibretrata: 4 d'Abril Día internacional contra prostitució infantil! @lagentnormal33 #Yonosoycomplice https://t.co/m7…
Mon Apr 04 11:25:59 +0000 2016	_donesPSC	716949935858565121	RT @redlibretrata: 4 d'Abril Día internacional contra prostitució infantil! @lagentnormal33 #Yonosoycomplice https://t.co/m7X0upTgAt
Mon Apr 04 11:08:09 +0000 2016	cesarVallekas	716945447915536385	RT @RedLibreTrata: 4 d'Abril Día internacional contra prostitució infantil! #tv3complicetractamenors @lagentnormal33 #Yonosoycomplice https…
Mon Apr 04 11:07:35 +0000 2016	profesionarte	716945306357731328	RT @RedLibreTrata: 4 d'Abril Día internacional contra prostitució infantil! #tv3complicetractamenors @lagentnormal33 #Yonosoycomplice https…
Mon Apr 04 11:06:53 +0000 2016	s_andrescamaes	716945130243170304	RT @RedLibreTrata: 4 d'Abril Día internacional contra prostitució infantil! #tv3complicetractamenors @lagentnormal33 #Yonosoycomplice https…
Mon Apr 04 11:06:30 +0000 2016	Marchas22M	716945031022702592	RT @RedLibreTrata: 4 d'Abril Día internacional contra prostitució infantil! #tv3complicetractamenors @lagentnormal33 #Yonosoycomplice https…
Mon Apr 04 11:06:20 +0000 2016	Charoglez	716944988844777472	RT @RedLibreTrata: 4 d'Abril Día internacional contra prostitució infantil! #tv3complicetractamenors @lagentnormal33 #Yonosoycomplice https…
Mon Apr 04 11:00:24 +0000 2016	pepepepone	716943498260455425	RT @RedLibreTrata: 4 d'Abril Día internacional contra prostitució infantil! #tv3complicetractamenors @lagentnormal33 #Yonosoycomplice https…
Mon Apr 04 10:59:59 +0000 2016	PCASevillalocal	716943392933068801	RT @RedLibreTrata: 4 d'Abril Día internacional contra prostitució infantil! #tv3complicetractamenors @lagentnormal33 #Yonosoycomplice https…
Mon Apr 04 10:55:42 +0000 2016	PereMarinJov	716942315387035648	RT @RedLibreTrata: 4 d'Abril Día internacional contra prostitució infantil! #tv3complicetractamenors @lagentnormal33 #Yonosoycomplice https…
Mon Apr 04 10:53:19 +0000 2016	crismdmujeres	716941713756057600	RT @RedLibreTrata: 4 d'Abril Día internacional contra prostitució infantil! #tv3complicetractamenors @lagentnormal33 #Yonosoycomplice https…
Mon Apr 04 10:53:12 +0000 2016	AuroraVargasA	716941684622368768	RT @RedLibreTrata: 4 d'Abril Día internacional contra prostitució infantil! #tv3complicetractamenors @lagentnormal33 #Yonosoycomplice https…
Mon Apr 04 10:49:28 +0000 2016	TremendaJulia	716940747514191872	RT @RedLibreTrata: 4 d'Abril Día internacional contra prostitució infantil! #tv3complicetractamenors @lagentnormal33 #Yonosoycomplice https…
Mon Apr 04 10:47:56 +0000 2016	bernatescudero	716940358270238720	RT @nuriaparlon: Per què @tv3cat @lagentnormal33 no dóna veu a l'altre cara de la prostitució? I només a les proxenetes? @MDMujeres https:/…
Mon Apr 04 10:46:53 +0000 2016	Manu_Abu_Carlos	716940095794888705	RT @RedLibreTrata: 4 d'Abril Día internacional contra prostitució infantil! #tv3complicetractamenors @lagentnormal33 #Yonosoycomplice https…
Mon Apr 04 10:26:02 +0000 2016	RamonPiolet	716934846807990273	RT @RedLibreTrata: 4 d'Abril Día internacional contra prostitució infantil! #tv3complicetractamenors @lagentnormal33 #Yonosoycomplice https…
Mon Apr 04 10:25:39 +0000 2016	MDMujeres	716934752041844736	RT @RedLibreTrata: 4 d'Abril Día internacional contra prostitució infantil! #tv3complicetractamenors @lagentnormal33 #Yonosoycomplice https…
Mon Apr 04 09:44:58 +0000 2016	carviliver	716924514089771008	RT @lagentnormal33: Dilluns que ve... prostitució per voluntat pròpia. T'atraparà des del primer minut @PaulaVip #lagentnormal33 https://t.…
Mon Apr 04 09:42:32 +0000 2016	MarianoSanMart3	716923901113200640	RT @RedLibreTrata: 4 d'Abril Día internacional contra prostitució infantil! #tv3complicetractamenors @lagentnormal33 #Yonosoycomplice https…
Mon Apr 04 09:40:05 +0000 2016	_donesPSC	716923286349824001	.@lagentnormal33 @tv3cat #tvdetotes RT @imoraleda: És molt perillós el plantejament @montsegatell1  https://t.co/MyKj0PpQIG
Mon Apr 04 09:29:25 +0000 2016	HSxLaIgualtat	716920599889776640	RT @_donesPSC: RT @carme_carmona: 4 abril Dia contra prostitució infantil @lagentnormal33 @tv3cat normalitza #prostitució com a professió.…
Mon Apr 04 09:23:00 +0000 2016	Lnc_Sils	716918985166614528	.  @MDDONESCAT @maticatradio @tv3cat @lagentnormal33 @CatalunyaRadio @RedLibreTrata @MDMujeres  I el #nyap de #Sils q tal???
Mon Apr 04 09:10:12 +0000 2016	MDDONESCAT	716915763173584896	RT @RedLibreTrata: 4 d'Abril Día internacional contra prostitució infantil! #tv3complicetractamenors @lagentnormal33 #Yonosoycomplice https…
Mon Apr 04 09:09:50 +0000 2016	MDDONESCAT	716915672819826690	RT @PetryJimenez: @lagentnormal33 Doneu veu també al 90% de prostitutas que son traficadas @nuriaparlon  @tv3 #tv3amagalatrata https://t.co…
Mon Apr 04 09:08:29 +0000 2016	IULeon_Local	716915333337128961	RT @RedLibreTrata: 4 d'Abril Día internacional contra prostitució infantil! #tv3complicetractamenors @lagentnormal33 #Yonosoycomplice https…
Mon Apr 04 09:07:06 +0000 2016	altana54	716914985843179521	RT @RedLibreTrata: 4 d'Abril Día internacional contra prostitució infantil! #tv3complicetractamenors @lagentnormal33 #Yonosoycomplice https…
Mon Apr 04 09:03:20 +0000 2016	lidiaguinart	716914034117906432	RT @nuriaparlon: Per què @tv3cat @lagentnormal33 no dóna veu a l'altre cara de la prostitució? I només a les proxenetes? @MDMujeres https:/…
Mon Apr 04 09:03:11 +0000 2016	lidiaguinart	716913996864090112	RT @carme_carmona: 4 abril Dia contra la prostitució infantil @lagentnormal33 @tv3cat normalitza la prostitució com a professió. @_donesPSC…
Mon Apr 04 08:55:24 +0000 2016	IUBierzo	716912038195363840	RT @RedLibreTrata: 4 d'Abril Día internacional contra prostitució infantil! #tv3complicetractamenors @lagentnormal33 #Yonosoycomplice https…
Mon Apr 04 08:36:15 +0000 2016	Montse_Vendrell	716907218461962240	RT @eescobarl: Dilluns que ve és el dia contra explotació sexual infantil. TV3 presenta prostitució voluntària. #sensecomentaris https://t.…
Mon Apr 04 08:31:20 +0000 2016	yoli595959	716905981184229377	RT @RedLibreTrata: 4 d'Abril Día internacional contra prostitució infantil! #tv3complicetractamenors @lagentnormal33 #Yonosoycomplice https…
Mon Apr 04 08:24:09 +0000 2016	LaFusaConfusa	716904176224223236	RT @RedLibreTrata: Hoy, Dia Mundial Contra la Prostitución Infantil, TV3 dedica su primetime a fomentar la ideologia prostituyente https://…
Mon Apr 04 08:20:16 +0000 2016	AnaMartinGonz	716903198947155968	RT @RedLibreTrata: Hoy, Dia Mundial Contra la Prostitución Infantil, TV3 dedica su primetime a fomentar la ideologia prostituyente https://…
Mon Apr 04 08:17:08 +0000 2016	seddnaorbitando	716902410225131520	RT @RedLibreTrata: 4 d'Abril Día internacional contra prostitució infantil! #tv3complicetractamenors @lagentnormal33 #Yonosoycomplice https…
Mon Apr 04 08:12:54 +0000 2016	NuriaMarinCasas	716901344691494913	RT @lagentnormal33: Dilluns que ve... prostitució per voluntat pròpia. T'atraparà des del primer minut @PaulaVip #lagentnormal33 https://t.…
Mon Apr 04 08:08:14 +0000 2016	mascalormasvida	716900170009600000	RT @oihanezuria: @nuriaparlon @tv3cat @lagentnormal33 @MDMujeres Toma, que te hace falta: https://t.co/gNtBeHG2kZ Cobramos de NUESTRO cuerp…
Mon Apr 04 07:44:12 +0000 2016	paulamusica1	716894123316350976	RT @sandrace_: puticariñas: qué os parece si mañana le damos caña al HT #PutaFeminista junto al HT del programa para comentar? https://t.co…
Mon Apr 04 07:41:21 +0000 2016	Arantza_Gracia	716893405629005824	RT @RedLibreTrata: 4 d'Abril Día internacional contra prostitució infantil! #tv3complicetractamenors @lagentnormal33 #Yonosoycomplice https…
Mon Apr 04 07:39:58 +0000 2016	PetryJimenez	716893055199100928	RT @_donesPSC: RT @carme_carmona: 4 abril Dia contra prostitució infantil @lagentnormal33 @tv3cat normalitza #prostitució com a professió.…
Mon Apr 04 07:38:38 +0000 2016	domenech60	716892722137849856	RT @_donesPSC: RT @carme_carmona: 4 abril Dia contra prostitució infantil @lagentnormal33 @tv3cat normalitza #prostitució com a professió.…
Mon Apr 04 07:37:35 +0000 2016	ejanet15	716892454675431424	.@PaulaVip Visca, Visca, La Luchaaaaaa!!! PutaFeministassss!!! Hoy Gente Normal @lagentnormal33 No te puedes perder hablan Claro Las PUTAS
Mon Apr 04 07:32:43 +0000 2016	EloiGamezFort	716891232136462336	RT @lagentnormal33: La Paquita va exercir la prostitució a la Barcelona del franquisme. En parla en la vellesa, demà, a #lagentnormal33 htt…
Mon Apr 04 07:28:35 +0000 2016	EticaA	716890193526190080	RT @RedLibreTrata: 4 d'Abril Día internacional contra prostitució infantil! #tv3complicetractamenors @lagentnormal33 #Yonosoycomplice https…
Mon Apr 04 07:27:21 +0000 2016	fras_jos	716889880408809472	RT @RedLibreTrata: 4 d'Abril Día internacional contra prostitució infantil! #tv3complicetractamenors @lagentnormal33 #Yonosoycomplice https…
Mon Apr 04 07:26:12 +0000 2016	Piglez66	716889591555428352	RT @RedLibreTrata: 4 d'Abril Día internacional contra prostitució infantil! #tv3complicetractamenors @lagentnormal33 #Yonosoycomplice https…
Mon Apr 04 07:24:35 +0000 2016	IUsanildefonso	716889184204627968	RT @RedLibreTrata: 4 d'Abril Día internacional contra prostitució infantil! #tv3complicetractamenors @lagentnormal33 #Yonosoycomplice https…
Mon Apr 04 07:24:06 +0000 2016	Willyred17	716889062016172032	RT @RedLibreTrata: 4 d'Abril Día internacional contra prostitució infantil! #tv3complicetractamenors @lagentnormal33 #Yonosoycomplice https…
Mon Apr 04 07:21:54 +0000 2016	RedLibreTrata	716888508934258689	4 d'Abril Día internacional contra prostitució infantil! #tv3complicetractamenors @lagentnormal33 #Yonosoycomplice https://t.co/dnBP66DQtR
Mon Apr 04 07:21:19 +0000 2016	Ruben_Castro	716888363106705408	RT @_donesPSC: RT @carme_carmona: 4 abril Dia contra prostitució infantil @lagentnormal33 @tv3cat normalitza #prostitució com a professió.…
Mon Apr 04 07:20:11 +0000 2016	_donesPSC	716888078598672384	RT @carme_carmona: 4 abril Dia contra prostitució infantil @lagentnormal33 @tv3cat normalitza #prostitució com a professió. Volem #tvdetotes
Mon Apr 04 07:17:49 +0000 2016	PetryJimenez	716887483133390848	@lagentnormal33 Doneu veu també al 90% de prostitutas que son traficadas @nuriaparlon  @tv3 #tv3amagalatrata https://t.co/jW4NCASrQS
Mon Apr 04 07:14:55 +0000 2016	RedLibreTrata	716886754175881216	RT @MDDONESCAT: https://t.co/SOrZ0DGxr4 @lagentnormal33 Doneu veu també al 90% de prostitutas que son traficadas https://t.co/HgExruM4Jj
Mon Apr 04 07:04:55 +0000 2016	RedLibreTrata	716884237413191680	Hoy, Dia Mundial Contra la Prostitución Infantil, TV3 dedica su primetime a fomentar la ideologia prostituyente https://t.co/ieH65Nlead …
Mon Apr 04 06:57:27 +0000 2016	ZialdoKA	716882356255256576	RT @DoctoraGlas: #Prostitución por voluntad propia. Que el abolicionismo no censure las voces de las trabajadoras sexuales.  https://t.co/e…
Mon Apr 04 06:54:23 +0000 2016	JordiCAT3	716881585346322432	@marcanelo @lagentnormal33 @MDDONESCAT i per cert, el VOSTRE soci i amb qui heu fet pacte de sang, CIUDADANOS, vol regular la prostitució
Mon Apr 04 06:52:26 +0000 2016	RedLibreTrata	716881092276535296	RT @TradxAbolicion: Mañana, Dia Mundial Contra la Trata Infantil, TV3 va a dedicar su primetime a fomentar la ideologia prostituyente.  htt…
Mon Apr 04 06:52:14 +0000 2016	RedLibreTrata	716881042800553984	RT @MDDONESCAT: https://t.co/R6ZQqqyUBZ @TradxAbolicion @lagentnormal33 miopía o indiferencia el día contra prostitución infantil #tv3Compl…
Mon Apr 04 06:52:07 +0000 2016	JordiCAT3	716881014971371520	@marcanelo @lagentnormal33 @MDDONESCAT hemeroteca i contar l numero d puteros dl PSOE q han fet us a Andalusia de diner públic per "putejar"
Mon Apr 04 06:51:54 +0000 2016	RedLibreTrata	716880960516710400	RT @bertalopezr: Realment volem aquesta sortida laboral? https://t.co/DkKWFTmGkv @tv3cat @lagentnormal33 @TradxAbolicion #tv3amagalatrata
Mon Apr 04 06:51:31 +0000 2016	RedLibreTrata	716880863737331712	RT @bertalopezr: @tv3cat @lagentnormal33 la normalització ens involuciona com a societat! #tv3amagalatrata @TradxAbolicion https://t.co/yRN…
Mon Apr 04 06:47:43 +0000 2016	JordiCAT3	716879908119650304	@marcanelo @lagentnormal33 @MDDONESCAT jo amb el meu cos faig el que vull, igual q ma veina mon pare o ma mare
Mon Apr 04 06:45:10 +0000 2016	mmargonre	716879265581645824	RT @marcanelo: La prostitució és explotació que ha de ser abolida,no una professió q s'hagi de reglamentar @JordiCAT3 @lagentnormal33 @MDDO…
Mon Apr 04 06:44:52 +0000 2016	Srta_Repudio	716879191136985088	RT @sandrace_: puticariñas: qué os parece si mañana le damos caña al HT #PutaFeminista junto al HT del programa para comentar? https://t.co…
Mon Apr 04 06:44:44 +0000 2016	marcanelo	716879154508140544	La prostitució és explotació que ha de ser abolida,no una professió q s'hagi de reglamentar @JordiCAT3 @lagentnormal33 @MDDONESCAT
Mon Apr 04 06:39:21 +0000 2016	JordiCAT3	716877800955854848	@marcanelo @lagentnormal33 @MDDONESCAT @_donesPSC xq no està regulada
Mon Apr 04 06:34:40 +0000 2016	marcanelo	716876621232357376	@JordiCAT3 El programa tracta la prostitució com a una "feina" més, i no ho és. @lagentnormal33 @MDDONESCAT @_donesPSC
Mon Apr 04 06:31:42 +0000 2016	JordiCAT3	716875875275444224	@marcanelo @lagentnormal33 @MDDONESCAT @_donesPSC has vist el reportatge? Segur?
Mon Apr 04 06:31:11 +0000 2016	JordiCAT3	716875745570766848	@marcanelo @lagentnormal33 @MDDONESCAT @_donesPSC és un reportatge de part d la prostitució. Quan fas un treball exclusiu sobre "X", és aixo
Mon Apr 04 06:26:55 +0000 2016	marcanelo	716874671082311680	.@JordiCAT3 .... traficats des del seu país d'origen i que NO van escollir prostutir-se. @lagentnormal33 @MDDONESCAT @_donesPSC
Mon Apr 04 06:26:31 +0000 2016	marcanelo	716874571102732288	.@JordiCAT3 La que mostren no representa al 90% de la prostitució constituït  per dones i infants @lagentnormal33 @MDDONESCAT @_donesPSC
Mon Apr 04 06:18:15 +0000 2016	JordiCAT3	716872493273841666	@marcanelo @lagentnormal33 @tv3cat @MDDONESCAT @_donesPSC @donesenxarxa tb és una realitat.....ha de ser amagada?
Mon Apr 04 06:01:20 +0000 2016	PSUC_Viu	716868235740712961	RT @MDDONESCAT: https://t.co/R6ZQqqyUBZ @TradxAbolicion @lagentnormal33 miopía o indiferencia el día contra prostitución infantil #tv3Compl…
Mon Apr 04 05:59:57 +0000 2016	marcanelo	716867886506184704	I a @lagentnormal33 @tv3cat aprofiten per emetre programa amb prostitutes glamouroses normalitzant la prostitució https://t.co/wIbYDpqlUU
Mon Apr 04 05:59:02 +0000 2016	LluisaMoretSabi	716867655936950272	RT @nuriaparlon: @lagentnormal33 https://t.co/opOe4ZMEz4 quan @tv3cat donarà veu a les dones exprostitutes? Sempre el mateix enfocament? Qu…
Mon Apr 04 05:58:51 +0000 2016	LluisaMoretSabi	716867609946361856	RT @nuriaparlon: @lagentnormal33 4 d'abril dia internacional contra l'explotació sexual infantil i @tv3cat normalitza prostitució professió…
Mon Apr 04 05:58:32 +0000 2016	LluisaMoretSabi	716867527876415488	RT @nuriaparlon: @ADPCdones demà dia internacional contra prostitució infantil @tv3cat @lagentnormal33 normalitza la prostitució @MDMujeres…
Mon Apr 04 05:58:16 +0000 2016	LluisaMoretSabi	716867463816855552	RT @nuriaparlon: Per què @tv3cat @lagentnormal33 no dóna veu a l'altre cara de la prostitució? I només a les proxenetes? @MDMujeres https:/…
Mon Apr 04 05:46:48 +0000 2016	andrea_gut21	716864576449548288	RT @TradxAbolicion: Mañana, Dia Mundial Contra la Trata Infantil, TV3 va a dedicar su primetime a fomentar la ideologia prostituyente.  htt…
Mon Apr 04 05:34:50 +0000 2016	Rodicarrasco	716861566801559552	RT @nuriaparlon: @lagentnormal33 https://t.co/opOe4ZMEz4 quan @tv3cat donarà veu a les dones exprostitutes? Sempre el mateix enfocament? Qu…
Mon Apr 04 05:34:37 +0000 2016	Rodicarrasco	716861512288190464	RT @nuriaparlon: @lagentnormal33 4 d'abril dia internacional contra l'explotació sexual infantil i @tv3cat normalitza prostitució professió…
Mon Apr 04 05:34:34 +0000 2016	Rodicarrasco	716861497301925892	RT @nuriaparlon: @lagentnormal33 @BeatrizGimeno1  https://t.co/4LkVt0b6VT @tv3cat dará voz a la cara sin glamour de la prostitución?  https…
Mon Apr 04 05:34:26 +0000 2016	Rodicarrasco	716861464087306240	RT @nuriaparlon: @ADPCdones demà dia internacional contra prostitució infantil @tv3cat @lagentnormal33 normalitza la prostitució @MDMujeres…
Mon Apr 04 05:13:14 +0000 2016	SoyANONIMAH	716856127640715264	RT @sandrace_: puticariñas: qué os parece si mañana le damos caña al HT #PutaFeminista junto al HT del programa para comentar? https://t.co…
Mon Apr 04 04:56:31 +0000 2016	AlbertMolinari	716851924188921856	RT @nuriaparlon: Per què @tv3cat @lagentnormal33 no dóna veu a l'altre cara de la prostitució? I només a les proxenetes? @MDMujeres https:/…
Mon Apr 04 02:02:38 +0000 2016	abelenmjorge	716808161466978305	RT @nuriaparlon: @ShirleyMcLaren9 @tv3cat @lagentnormal33 @MDMujeres @YouTube @mediasetcom @LaVanguardia https://t.co/4LkVt0b6VT
Mon Apr 04 02:02:24 +0000 2016	abelenmjorge	716808104298602496	RT @RedLibreTrata: @nuriaparlon leer artículo @EticaA sobre lo q oculta @tv3cat en @lagentnormal33 https://t.co/MySOjGPiGK @MDMujeres https…
Mon Apr 04 02:00:59 +0000 2016	abelenmjorge	716807749217226752	RT @bertalopezr: @tv3cat @lagentnormal33 la normalització ens involuciona com a societat! #tv3amagalatrata @TradxAbolicion https://t.co/yRN…
Mon Apr 04 00:33:33 +0000 2016	millonariorojo	716785744518504448	RT @martinadlaterra: @lagentnormal33
Mon Apr 04 00:33:27 +0000 2016	millonariorojo	716785719008747521	RT @martinadlaterra: @lagentnormal33 @PaulaVip
Mon Apr 04 00:33:11 +0000 2016	millonariorojo	716785652608712710	RT @martinadlaterra: @millonariorojo @lagentnormal33 @MontseNeira @PaulaVip
Mon Apr 04 00:16:49 +0000 2016	MariaOrtizRamo1	716781535203041284	RT @RedLibreTrata: @nuriaparlon leer artículo @EticaA sobre lo q oculta @tv3cat en @lagentnormal33 https://t.co/MySOjGPiGK @MDMujeres https…
Sun Apr 03 23:55:55 +0000 2016	ejanet15	716776274925068292	@sandrace_ @lagentnormal33 @DDMODENESCAT creo # para Censurar  programación@PaulaVip la respuesta😂😂 Vergüenza Ajena,Pena,Penita,Pena😈😉😂
Sun Apr 03 23:38:02 +0000 2016	ejanet15	716771773937807360	RT @sandrace_: @nuriaparlon @tv3cat @lagentnormal33 @MDMujeres quines proxenetes? son treballadores sexuals autogestionades. ja està bé de…
Sun Apr 03 23:37:37 +0000 2016	ejanet15	716771669113749504	RT @oihanezuria: @nuriaparlon @tv3cat @lagentnormal33 @MDMujeres Toma, que te hace falta: https://t.co/gNtBeHG2kZ Cobramos de NUESTRO cuerp…
Sun Apr 03 23:36:43 +0000 2016	ejanet15	716771442822668288	@sandrace_ @lagentnormal33 @PaulaVip  Hecho Hoy será Nuestr@s Mejor Noche🎶 #putafemista Vrs Abolicionistas Manipuladoras pk Nosotr@s Valemos
Sun Apr 03 23:34:00 +0000 2016	ejanet15	716770757217529856	RT @sandrace_: puticariñas: qué os parece si mañana le damos caña al HT #PutaFeminista junto al HT del programa para comentar? https://t.co…
Sun Apr 03 23:28:49 +0000 2016	sandrace_	716769453866926080	puticariñas: qué os parece si mañana le damos caña al HT #PutaFeminista junto al HT del programa para comentar? https://t.co/5CpAcphwKj
Sun Apr 03 23:12:00 +0000 2016	sandrace_	716765221856153600	RT @oihanezuria: @nuriaparlon @tv3cat @lagentnormal33 @MDMujeres Toma, que te hace falta: https://t.co/gNtBeHG2kZ Cobramos de NUESTRO cuerp…
Sun Apr 03 23:09:34 +0000 2016	martinadlaterra	716764610137866240	@lagentnormal33 @PaulaVip
Sun Apr 03 23:09:17 +0000 2016	martinadlaterra	716764537001754625	@millonariorojo @lagentnormal33 @MontseNeira @PaulaVip
Sun Apr 03 23:08:46 +0000 2016	martinadlaterra	716764408647720960	@lagentnormal33
Sun Apr 03 23:02:28 +0000 2016	sandrace_	716762821044871168	@nuriaparlon @tv3cat @lagentnormal33 @MDMujeres quines proxenetes? son treballadores sexuals autogestionades. ja està bé de mentir.
Sun Apr 03 22:55:00 +0000 2016	gale_go17	716760943741558784	RT @ciudadfutura: Proxenetisme de "la gent normal"... https://t.co/pAOQY43S9h
Sun Apr 03 22:54:47 +0000 2016	gale_go17	716760889282658304	RT @nuriaparlon: @lagentnormal33 https://t.co/opOe4ZMEz4 quan @tv3cat donarà veu a les dones exprostitutes? Sempre el mateix enfocament? Qu…
Sun Apr 03 22:47:01 +0000 2016	montalvez72	716758936049811456	RT @carme_carmona: 4 abril Dia contra la prostitució infantil @lagentnormal33 @tv3cat normalitza la prostitució com a professió. @_donesPSC…
Sun Apr 03 22:45:38 +0000 2016	Delfindeazul	716758586186199040	RT @bertalopezr: @tv3cat @lagentnormal33 la normalització ens involuciona com a societat! #tv3amagalatrata @TradxAbolicion https://t.co/yRN…
Sun Apr 03 22:44:46 +0000 2016	bertalopezr	716758367553847301	RT @carme_carmona: 4 abril Dia contra la prostitució infantil @lagentnormal33 @tv3cat normalitza la prostitució com a professió. @_donesPSC…
Sun Apr 03 22:42:10 +0000 2016	montse__garcia	716757714865676288	RT @carme_carmona: 4 abril Dia contra la prostitució infantil @lagentnormal33 @tv3cat normalitza la prostitució com a professió. @_donesPSC…
Sun Apr 03 22:38:59 +0000 2016	bertalopezr	716756914726703104	@tv3cat @lagentnormal33 la normalització ens involuciona com a societat! #tv3amagalatrata @TradxAbolicion https://t.co/yRNXxE4aFk
Sun Apr 03 22:38:33 +0000 2016	PSUC_Viu_Bcn	716756804261142528	RT @MDDONESCAT: https://t.co/R6ZQqqyUBZ @TradxAbolicion @lagentnormal33 miopía o indiferencia el día contra prostitución infantil #tv3Compl…
Sun Apr 03 22:35:23 +0000 2016	PetryJimenez	716756007473569792	RT @Delfindeazul: https://t.co/bBwpjYeVAN #tv3amagalatrata @lagentnormal33 @tv3.cat
Sun Apr 03 22:32:18 +0000 2016	adoranser	716755231942557697	RT @isc85: @lagentnormal33 sense menospreciar el 33, però segueixo sense entendre perquè aquest programa no el fan en 'prime time' a TV3, f…
Sun Apr 03 22:32:00 +0000 2016	adoranser	716755154494685184	RT @millonariorojo: Este lunes no te puedes perder @lagentnormal33 con @MontseNeira...yo no me lo pienso perder 😉 https://t.co/Wx8jvNB8wp
Sun Apr 03 22:31:37 +0000 2016	adoranser	716755058742964224	@lagentnormal33 No basta con entrar en las instituciones: hay que desobedecer https://t.co/1H70GVTOxa
Sun Apr 03 22:31:27 +0000 2016	adoranser	716755015529013248	RT @lagentnormal33: La Paquita va exercir la prostitució a la Barcelona del franquisme. En parla en la vellesa, demà, a #lagentnormal33 htt…
Sun Apr 03 22:26:50 +0000 2016	Delfindeazul	716753854071762944	https://t.co/bBwpjYeVAN #tv3amagalatrata @lagentnormal33 @tv3.cat
Sun Apr 03 22:21:41 +0000 2016	LiberFRo	716752559860527105	RT @bertalopezr: Normlització d la prostitució es regal x proxenetes,traficants i industria dl sexe! @lagentnormal33 #tv3amgalatrata https:…
Sun Apr 03 22:19:05 +0000 2016	lmontero62	716751906069221376	RT @bertalopezr: Realment volem aquesta sortida laboral? https://t.co/DkKWFTmGkv @tv3cat @lagentnormal33 @TradxAbolicion #tv3amagalatrata
Sun Apr 03 22:16:37 +0000 2016	montalvez72	716751283454091265	RT @bertalopezr: Realment volem aquesta sortida laboral? https://t.co/DkKWFTmGkv @tv3cat @lagentnormal33 @TradxAbolicion #tv3amagalatrata
Sun Apr 03 22:13:00 +0000 2016	bertalopezr	716750375198572544	Normlització d la prostitució es regal x proxenetes,traficants i industria dl sexe! @lagentnormal33 #tv3amgalatrata https://t.co/pNChbmhcaj
Sun Apr 03 22:12:38 +0000 2016	LiberFRo	716750280352727041	RT @bertalopezr: Realment volem aquesta sortida laboral? https://t.co/DkKWFTmGkv @tv3cat @lagentnormal33 @TradxAbolicion #tv3amagalatrata
Sun Apr 03 22:09:12 +0000 2016	Marthicas	716749416804270081	RT @lagentnormal33: La Paquita va exercir la prostitució a la Barcelona del franquisme. En parla en la vellesa, demà, a #lagentnormal33 htt…
Sun Apr 03 21:58:55 +0000 2016	Delfindeazul	716746832001572864	RT @bertalopezr: Realment volem aquesta sortida laboral? https://t.co/DkKWFTmGkv @tv3cat @lagentnormal33 @TradxAbolicion #tv3amagalatrata
Sun Apr 03 21:58:28 +0000 2016	granairascible	716746715303383040	@ciudadfutura @lagentnormal33 @PaulaVip Freelance fuckers
Sun Apr 03 21:57:28 +0000 2016	Delfindeazul	716746466732191744	RT @MDDONESCAT: Instamos a @tv3cat no ser cómplice trata niñas @MarquesAgnes @lagentnormal33 @RedLibreTrata https://t.co/d1aabInlWG https:/…
Sun Apr 03 21:57:19 +0000 2016	Delfindeazul	716746427943284736	RT @nuriaparlon: @lagentnormal33 https://t.co/opOe4ZMEz4 quan @tv3cat donarà veu a les dones exprostitutes? Sempre el mateix enfocament? Qu…
Sun Apr 03 21:57:08 +0000 2016	Delfindeazul	716746381105475584	RT @nuriaparlon: @lagentnormal33 4 d'abril dia internacional contra l'explotació sexual infantil i @tv3cat normalitza prostitució professió…
Sun Apr 03 21:57:07 +0000 2016	eescobarl	716746378505023489	Dilluns que ve és el dia contra explotació sexual infantil. TV3 presenta prostitució voluntària. #sensecomentaris https://t.co/H8IGMlMuh1
Sun Apr 03 21:56:59 +0000 2016	PetryJimenez	716746344090742784	RT @RedLibreTrata: @nuriaparlon leer artículo @EticaA sobre lo q oculta @tv3cat en @lagentnormal33 https://t.co/MySOjGPiGK @MDMujeres https…
